tongue,6,330,0.000351,0.115993,
rest,6,331,0.000351,0.116344,
His,6,332,0.000351,0.116696,
still,6,333,0.000351,0.117047,
sweet,,6,334,0.000351,0.117399
eyes,,6,335,0.000351,0.11775
seek,6,336,0.000351,0.118102,
Love,6,337,0.000351,0.118453,
Hermia,6,338,0.000351,0.118805,
Is,6,339,0.000351,0.119156,
duke,6,340,0.000351,0.119508,
set,6,341,0.000351,0.119859,
lady,6,342,0.000351,0.120211,
Nay,,6,343,0.000351,0.120562
Thisby's,6,344,0.000351,0.120914,
me;,6,345,0.000351,0.121265,
Some,6,346,0.000351,0.121617,
At,6,347,0.000351,0.121968,
hold,6,348,0.000351,0.12232,
near,6,349,0.000351,0.122671,
boy,,6,350,0.000351,0.123023
She,6,351,0.000351,0.123374,
Are,6,352,0.000351,0.123726,
Come,6,353,0.000351,0.124077,
dance,6,354,0.000351,0.124429,
Therefore,6,355,0.000351,0.12478,
green,6,356,0.000351,0.125132,
you:,6,357,0.000351,0.125483,
long,6,358,0.000351,0.125835,
train,6,359,0.000351,0.126186,
sleeping,6,360,0.000351,0.126538,
Will,6,361,0.000351,0.126889,
about,6,362,0.000351,0.127241,
who,6,363,0.000351,0.127592,
get,6,364,0.000351,0.127944,
sleeps,6,365,0.000351,0.128295,
so.,6,366,0.000351,0.128647,
Never,6,367,0.000351,0.128998,
say,,6,368,0.000351,0.12935
Thisby,,6,369,0.000351,0.129701
MUSTARDSEED,6,370,0.000351,0.130053,
left,6,371,0.000351,0.130404,
show,6,372,0.000351,0.130756,
three,6,373,0.000351,0.131107,
told,6,374,0.000351,0.131459,
Wall,6,375,0.000351,0.13181,
ACT,5,376,0.000293,0.110135,
happy,5,377,0.000293,0.110428,
Like,5,378,0.000293,0.110721,
young,5,379,0.000293,0.111013,
night;,5,380,0.000293,0.111306,
dream,5,381,0.000293,0.111599,
LYSANDER,,5,382,0.000293,0.111892
Hermia.,5,383,0.000293,0.112185,
Demetrius.,5,384,0.000293,0.112478,
grace,5,385,0.000293,0.112771,
beg,5,386,0.000293,0.113064,
Hermia?,5,387,0.000293,0.113357,
One,5,388,0.000293,0.11365,
himself,5,389,0.000293,0.113943,
blood,,5,390,0.000293,0.114236
Than,5,391,0.000293,0.114528,
will,,5,392,0.000293,0.114821
thought,5,393,0.000293,0.115114,
duty,5,394,0.000293,0.115407,
why,5,395,0.000293,0.1157,
only,5,396,0.000293,0.115993,
stay,5,397,0.000293,0.116286,
queen,,5,398,0.000293,0.116579
Helena.,5,399,0.000293,0.116872,
God,5,400,0.000293,0.117165,
ear,5,401,0.000293,0.117458,
him,,5,402,0.000293,0.11775
me:,5,403,0.000293,0.118043,
often,5,404,0.000293,0.118336,
dote,5,405,0.000293,0.118629,
Hermia's,5,406,0.000293,0.118922,
night.,5,407,0.000293,0.119215,
Ready.,5,408,0.000293,0.119508,
shine,5,409,0.000293,0.119801,
far,5,410,0.000293,0.120094,
Here,,5,411,0.000293,0.120387
lion's,5,412,0.000293,0.12068,
enough,5,413,0.000293,0.120972,
hang,5,414,0.000293,0.121265,
you?,5,415,0.000293,0.121558,
Fairy,5,416,0.000293,0.121851,
those,5,417,0.000293,0.122144,
Our,5,418,0.000293,0.122437,
bear,5,419,0.000293,0.12273,
Titania,5,420,0.000293,0.123023,
love's,5,421,0.000293,0.123316,
thing,5,422,0.000293,0.123609,
On,5,423,0.000293,0.123902,
off,5,424,0.000293,0.124194,
more.,5,425,0.000293,0.124487,
truth,5,426,0.000293,0.12478,
strike,5,427,0.000293,0.125073,
hands,5,428,0.000293,0.125366,
wood.,5,429,0.000293,0.125659,
well.,5,430,0.000293,0.125952,
full,5,431,0.000293,0.126245,
prove,5,432,0.000293,0.126538,
sing,5,433,0.000293,0.126831,
well:,5,434,0.000293,0.127124,
dost,5,435,0.000293,0.127417,
wakest,,5,436,0.000293,0.127709
Who,5,437,0.000293,0.128002,
wilt,5,438,0.000293,0.128295,
[Awaking],5,439,0.000293,0.128588,
word,5,440,0.000293,0.128881,
Helena,5,441,0.000293,0.129174,
reason,5,442,0.000293,0.129467,
Good,5,443,0.000293,0.12976,
do,,5,444,0.000293,0.130053
seem,5,445,0.000293,0.130346,
thus,,5,446,0.000293,0.130639
pity,5,447,0.000293,0.130931,
Well,5,448,0.000293,0.131224,
you;,5,449,0.000293,0.131517,
bless,5,450,0.000293,0.13181,
many,5,451,0.000293,0.132103,
so?,5,452,0.000293,0.132396,
own,5,453,0.000293,0.132689,
light,5,454,0.000293,0.132982,
Master,5,455,0.000293,0.133275,
wonder,5,456,0.000293,0.133568,
sport,5,457,0.000293,0.133861,
dead,,5,458,0.000293,0.134153
Lies,5,459,0.000293,0.134446,
scorn,5,460,0.000293,0.134739,
hate,5,461,0.000293,0.135032,
each,5,462,0.000293,0.135325,
Thus,5,463,0.000293,0.135618,
THESEUS,,4,464,0.000234,0.108729
HIPPOLYTA,,4,465,0.000234,0.108963
themselves,4,466,0.000234,0.109197,
Go,,4,467,0.000234,0.109432
Stand,4,468,0.000234,0.109666,
marry,4,469,0.000234,0.1099,
mine,,4,470,0.000234,0.110135
either,4,471,0.000234,0.110369,
death,,4,472,0.000234,0.110603
whom,4,473,0.000234,0.110838,
look'd,4,474,0.000234,0.111072,
presence,4,475,0.000234,0.111306,
die,4,476,0.000234,0.111541,
life,,4,477,0.000234,0.111775
moon.,4,478,0.000234,0.112009,
single,4,479,0.000234,0.112244,
Upon,4,480,0.000234,0.112478,
him.,4,481,0.000234,0.112712,
TRUE,,4,482,0.000234,0.112947
right,4,483,0.000234,0.113181,
be,,4,484,0.000234,0.113415
Made,4,485,0.000234,0.11365,
she,,4,486,0.000234,0.113884
lose,4,487,0.000234,0.114118,
love?,4,488,0.000234,0.114353,
something,4,489,0.000234,0.114587,
love!,4,490,0.000234,0.114821,
high,4,491,0.000234,0.115056,
respect,4,492,0.000234,0.11529,
friends,,4,493,0.000234,0.115524
sound,,4,494,0.000234,0.115759
heaven,4,495,0.000234,0.115993,
been,4,496,0.000234,0.116227,
therefore,,4,497,0.000234,0.116462
to-morrow,4,498,0.000234,0.116696,
without,4,499,0.000234,0.11693,
Cupid's,4,500,0.000234,0.117165,
FALSE,4,501,0.000234,0.117399,
vows,4,502,0.000234,0.117633,
appear.,4,503,0.000234,0.117868,
Helen,,4,504,0.000234,0.118102
Her,4,505,0.000234,0.118336,
wont,4,506,0.000234,0.118571,
bosoms,4,507,0.000234,0.118805,
so;,4,508,0.000234,0.119039,
Cupid,4,509,0.000234,0.119274,
again.,4,510,0.000234,0.119508,
II.,4,511,0.000234,0.119742,
QUINCE,,4,512,0.000234,0.119977
FLUTE,,4,513,0.000234,0.120211
SNOUT,,4,514,0.000234,0.120445
here?,4,515,0.000234,0.12068,
on,,4,516,0.000234,0.120914
grow,4,517,0.000234,0.121148,
Masters,,4,518,0.000234,0.121383
You,,4,519,0.000234,0.121617
Pyramus.,4,520,0.000234,0.121851,
lover,,4,521,0.000234,0.122086
tears,4,522,0.000234,0.12232,
eyes;,4,523,0.000234,0.122554,
name,4,524,0.000234,0.122789,
Flute,,4,525,0.000234,0.123023
wandering,4,526,0.000234,0.123257,
faith,,4,527,0.000234,0.123492
small,4,528,0.000234,0.123726,
will.,4,529,0.000234,0.12396,
hide,4,530,0.000234,0.124194,
Well,,4,531,0.000234,0.124429
Robin,4,532,0.000234,0.124663,
roar,4,533,0.000234,0.124897,
us,,4,534,0.000234,0.125132
